TotalSales,ItemCount,UniqueCategories,ShippingDays,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,IsHolidaySeason,AvgItemPrice,LogTotalSales,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,ShipMode_First Class,ShipMode_Same Day,ShipMode_Second Class,ShipMode_Standard Class
31.4,1,1,3,2024,3,28,3,1,0,0,31.4,3.4781584227982836,0,1,0,0,0,1,0,1,0,0,0
253.764,1,1,2,2024,7,24,2,3,0,0,253.764,5.540337626431875,0,1,0,0,1,0,0,0,0,1,0
241.5,1,1,7,2024,2,8,3,1,0,0,241.5,5.491001710377538,0,1,0,1,0,0,0,0,0,0,1
100.716,2,2,4,2024,3,21,3,1,0,0,50.358,4.622184616147221,0,1,0,1,0,0,0,0,0,0,1
2673.6899999999996,4,3,3,2024,11,28,3,4,0,1,668.4224999999999,7.891588764764124,0,1,0,0,0,1,0,0,0,1,0
186.54,1,1,4,2024,8,26,0,3,0,0,186.54,5.233992155991479,1,0,0,0,0,1,0,0,0,0,1
2.907,1,1,5,2024,9,27,4,3,0,0,2.907,1.3627698160729336,0,1,0,0,1,0,0,0,0,0,1
4.928,1,1,3,2024,10,7,0,4,0,0,4.928,1.7796868879937857,0,0,1,0,1,0,0,1,0,0,0
1465.032,6,2,2,2024,11,4,0,4,0,1,244.172,7.2903147103120505,0,1,0,0,0,0,1,0,0,1,0
45.616,2,1,2,2024,11,10,6,4,1,1,22.808,3.841943829840773,0,0,1,0,0,0,1,1,0,0,0
55.971999999999994,3,1,5,2024,5,3,4,2,0,0,18.65733333333333,4.04255991907234,1,0,0,1,0,0,0,0,0,0,1
1219.96,1,1,3,2024,11,24,6,4,1,1,1219.96,7.107392713541323,1,0,0,0,0,0,1,1,0,0,0
250.416,3,2,2,2024,4,12,4,2,0,0,83.472,5.527108937726842,1,0,0,0,0,0,1,1,0,0,0
3.536,1,1,4,2024,12,5,3,4,0,1,3.536,1.512045566425451,0,0,1,1,0,0,0,0,0,1,0
209.88,1,1,4,2024,11,4,0,4,0,1,209.88,5.351289251314142,0,1,0,0,0,0,1,0,0,1,0
1110.5,6,2,6,2024,7,19,4,3,0,0,185.08333333333334,7.013465733404251,1,0,0,0,0,1,0,0,0,0,1
2781.77,3,3,6,2024,12,2,0,4,0,1,927.2566666666667,7.931202113482536,0,0,1,0,1,0,0,0,0,0,1
24.85,1,1,3,2024,1,10,2,1,0,0,24.85,3.2523106009544382,1,0,0,0,0,0,1,0,0,1,0
16.52,1,1,3,2024,12,30,0,4,0,1,16.52,2.8633430855082453,0,1,0,0,1,0,0,1,0,0,0
120.666,1,1,4,2024,10,17,3,4,0,0,120.666,4.801279585447315,0,0,1,0,0,0,1,0,0,0,1
54.5,1,1,7,2024,9,3,1,3,0,0,54.5,4.0163830207523885,1,0,0,1,0,0,0,0,0,0,1
23.12,1,1,5,2024,6,12,2,2,0,0,23.12,3.1830413718589847,1,0,0,1,0,0,0,0,0,0,1
547.33,2,2,5,2024,9,17,1,3,0,0,273.665,6.3068772954855294,0,1,0,0,1,0,0,0,0,0,1
59.94800000000001,2,1,6,2024,9,11,2,3,0,0,29.974000000000004,4.110021041607109,0,0,1,0,1,0,0,0,0,0,1
67.56,1,1,2,2024,9,10,1,3,0,0,67.56,4.227709274289524,0,0,1,0,0,1,0,0,0,1,0
878.328,2,2,3,2024,11,12,1,4,0,1,439.164,6.779157979389847,0,0,1,0,0,0,1,1,0,0,0
17.456,1,1,4,2024,1,30,1,1,0,0,17.456,2.9153895208714524,1,0,0,0,0,0,1,0,0,0,1
9.248,1,1,5,2024,9,5,3,3,0,0,9.248,2.327082564594433,0,0,1,1,0,0,0,0,0,1,0
147.91199999999998,3,1,5,2024,11,19,1,4,0,1,49.303999999999995,5.003355527443355,1,0,0,0,1,0,0,0,0,0,1
732.156,2,1,5,2024,7,29,0,3,0,0,366.078,6.597358503253749,1,0,0,0,0,1,0,0,0,0,1
128.4,1,1,4,2024,3,4,0,1,0,0,128.4,4.8629083820668,1,0,0,1,0,0,0,0,0,0,1
211.96,1,1,5,2024,5,8,2,2,0,0,211.96,5.361104354646802,0,1,0,0,1,0,0,0,0,1,0
81.2,1,1,5,2024,4,14,6,2,1,0,81.2,4.409155302062135,1,0,0,0,0,1,0,0,0,1,0
812.6800000000001,2,2,2,2024,12,2,0,4,0,1,406.34000000000003,6.701567168317341,0,1,0,1,0,0,0,0,0,1,0
377.346,3,2,3,2024,5,1,2,2,0,0,125.782,5.935809120863157,1,0,0,0,0,1,0,1,0,0,0
12.9,1,1,5,2024,11,7,3,4,0,1,12.9,2.631888840136646,0,0,1,0,0,0,1,0,0,0,1
341.991,1,1,0,2024,7,10,2,3,0,0,341.991,5.837704207754634,0,1,0,0,1,0,0,0,1,0,0
69.93,1,1,2,2024,2,11,6,1,1,0,69.93,4.261693475213995,0,1,0,1,0,0,0,1,0,0,0
46.72,1,1,2,2024,2,25,6,1,1,0,46.72,3.8653505972297153,1,0,0,0,1,0,0,0,0,1,0
31.4,1,1,2,2024,10,22,1,4,0,0,31.4,3.4781584227982836,0,0,1,1,0,0,0,1,0,0,0
386.48,3,1,6,2024,6,5,2,2,0,0,128.82666666666668,5.9596642345581845,1,0,0,0,1,0,0,0,0,0,1
162.344,2,1,6,2024,3,5,1,1,0,0,81.172,5.095858406426659,0,1,0,1,0,0,0,0,0,0,1
324.38700000000006,3,2,4,2024,7,23,1,3,0,0,108.12900000000002,5.785015243157134,0,1,0,0,0,1,0,0,0,0,1
1937.924,11,3,0,2024,12,11,2,4,0,1,176.1749090909091,7.569888459012912,1,0,0,0,0,0,1,0,1,0,0
5.08,1,1,5,2024,11,25,0,4,0,1,5.08,1.8050046959780757,0,0,1,0,0,1,0,0,0,0,1
70.97200000000001,2,2,6,2024,10,23,2,4,0,0,35.486000000000004,4.2762771544902725,0,1,0,1,0,0,0,0,0,0,1
25.35,1,1,4,2024,11,24,6,4,1,1,25.35,3.2714682749873716,0,0,1,0,0,0,1,0,0,0,1
15.232,1,1,4,2024,5,15,2,2,0,0,15.232,2.7869846025235137,1,0,0,0,1,0,0,0,0,1,0
12.96,1,1,4,2024,9,26,3,3,0,0,12.96,2.6361960973342264,0,1,0,0,0,0,1,0,0,0,1
50.496,1,1,5,2024,11,4,0,4,0,1,50.496,3.9415041347503146,0,1,0,0,0,1,0,0,0,0,1
1562.694,4,3,0,2024,6,4,1,2,0,0,390.6735,7.35480624978896,1,0,0,0,1,0,0,0,1,0,0
143.24,4,1,4,2024,9,10,1,3,0,0,35.81,4.971478578895062,1,0,0,0,0,0,1,0,0,0,1
387.0,2,2,7,2024,8,30,4,3,0,0,193.5,5.961005339623274,1,0,0,0,0,0,1,0,0,0,1
75.126,2,2,5,2024,8,15,3,3,0,0,37.563,4.332389862232779,0,1,0,0,0,0,1,0,0,1,0
129.032,2,2,4,2024,11,18,0,4,0,1,64.516,4.867780574010849,0,0,1,0,0,0,1,0,0,0,1
8.712,1,1,4,2024,6,24,0,2,0,0,8.712,2.2733622343171422,0,1,0,1,0,0,0,0,0,0,1
199.99,1,1,0,2024,10,24,3,4,0,0,199.99,5.30325515557766,1,0,0,0,0,0,1,0,1,0,0
158.256,2,2,6,2024,4,16,1,2,0,0,79.128,5.070512970351633,1,0,0,0,0,1,0,0,0,0,1
106.08,1,1,4,2024,10,21,0,4,0,0,106.08,4.673576218652152,1,0,0,1,0,0,0,0,0,0,1
138.53,2,2,4,2024,5,30,3,2,0,0,69.265,4.938279631904115,0,1,0,0,0,1,0,0,0,0,1
999.98,1,1,6,2024,9,2,0,3,0,0,999.98,6.908734799095638,1,0,0,0,0,0,1,0,0,0,1
38.29,1,1,1,2024,11,4,0,4,0,1,38.29,3.6709700335703683,1,0,0,0,0,0,1,1,0,0,0
16.496,1,1,7,2024,2,20,1,1,0,0,16.496,2.8619722833744667,1,0,0,0,0,1,0,0,0,0,1
37.629999999999995,2,2,4,2024,11,14,3,4,0,1,18.814999999999998,3.65402917667819,1,0,0,0,1,0,0,0,0,0,1
25.06,1,1,3,2024,4,14,6,2,1,0,25.06,3.260401571696699,1,0,0,0,1,0,0,1,0,0,0
560.78,6,2,2,2024,4,1,0,2,0,0,93.46333333333332,6.3311103141788525,1,0,0,0,1,0,0,0,0,1,0
163.88,1,1,4,2024,9,20,4,3,0,0,163.88,5.1052179365822035,0,0,1,0,0,0,1,0,0,0,1
81.98,1,1,2,2024,1,15,0,1,0,0,81.98,4.418599614904722,0,0,1,0,1,0,0,1,0,0,0
588.784,1,1,5,2024,4,4,3,2,0,0,588.784,6.379756368173264,1,0,0,0,1,0,0,0,0,0,1
533.0899999999999,4,3,7,2024,8,15,3,3,0,0,133.27249999999998,6.2805643640848805,1,0,0,0,0,0,1,0,0,0,1
11.68,1,1,5,2024,10,30,2,4,0,0,11.68,2.5400259490090797,1,0,0,1,0,0,0,0,0,0,1
54.9,1,1,5,2024,5,12,6,2,1,0,54.9,4.023564380161053,1,0,0,0,0,0,1,0,0,0,1
65.944,3,2,6,2024,12,22,6,4,1,1,21.981333333333335,4.203856449002403,1,0,0,0,0,0,1,0,0,0,1
498.60799999999995,4,2,4,2024,3,29,4,1,0,0,124.65199999999999,6.213823790933467,1,0,0,0,1,0,0,0,0,0,1
6.48,1,1,0,2024,8,12,0,3,0,0,6.48,2.012232791986386,1,0,0,1,0,0,0,0,1,0,0
30.344,1,1,2,2024,4,28,6,2,1,0,30.344,3.445022861202185,1,0,0,1,0,0,0,0,0,1,0
331.08,2,2,6,2024,4,3,2,2,0,0,165.54,5.805375903744784,1,0,0,1,0,0,0,0,0,0,1
134.85,1,1,5,2024,3,3,6,1,1,0,134.85,4.911551335872357,1,0,0,1,0,0,0,0,0,1,0
33.44,1,1,3,2024,8,21,2,3,0,0,33.44,3.53921867955953,0,1,0,0,0,0,1,0,0,1,0
2067.7960000000003,3,3,4,2024,1,30,1,1,0,0,689.2653333333334,7.634722074527712,1,0,0,1,0,0,0,0,0,0,1
831.502,4,2,3,2024,1,25,3,1,0,0,207.8755,6.724435624254116,0,1,0,0,1,0,0,0,0,1,0
258.696,1,1,3,2024,4,24,2,2,0,0,258.696,5.559511716162715,0,0,1,1,0,0,0,0,0,1,0
2545.12,4,2,2,2024,9,19,3,3,0,0,636.28,7.842325910763905,0,0,1,0,1,0,0,1,0,0,0
0.836,1,1,4,2024,6,21,4,2,0,0,0.836,0.6075892921982987,0,1,0,1,0,0,0,0,0,0,1
66.3,1,1,4,2024,12,20,4,4,0,1,66.3,4.209160236650682,1,0,0,0,0,1,0,0,0,0,1
706.86,1,1,4,2024,7,3,2,3,0,0,706.86,6.562246334027572,0,1,0,0,1,0,0,0,0,0,1
8.928,1,1,4,2024,9,19,3,3,0,0,8.928,2.295359047902306,0,1,0,0,0,0,1,0,0,0,1
1002.7,2,2,3,2024,5,29,2,2,0,0,501.35,6.911448450819755,1,0,0,0,0,1,0,0,0,1,0
535.41,1,1,5,2024,9,4,2,3,0,0,535.41,6.284898794037626,0,1,0,1,0,0,0,0,0,0,1
479.97,1,1,6,2024,11,7,3,4,0,1,479.97,6.175804898098298,0,1,0,0,0,0,1,0,0,0,1
186.85199999999998,2,2,6,2024,5,31,4,2,0,0,93.42599999999999,5.235654418755955,1,0,0,0,1,0,0,0,0,0,1
903.7700000000001,5,2,5,2024,11,3,6,4,1,1,180.75400000000002,6.807680767753548,1,0,0,0,0,1,0,0,0,1,0
19.296,1,1,2,2024,10,20,6,4,1,0,19.296,3.0104238222969806,0,1,0,0,0,0,1,1,0,0,0
167.182,4,2,4,2024,2,16,4,1,0,0,41.7955,5.125046726354497,0,1,0,1,0,0,0,0,0,0,1
23.34,1,1,5,2024,8,8,3,3,0,0,23.34,3.1921210875593813,0,0,1,0,0,1,0,0,0,0,1
1466.32,2,2,5,2024,3,8,4,1,0,0,733.16,7.291192886598275,1,0,0,0,0,1,0,0,0,0,1
93.98,1,1,5,2024,5,9,3,2,0,0,93.98,4.553666343120976,1,0,0,0,0,0,1,0,0,0,1
66.8,2,1,5,2024,6,20,3,2,0,0,33.4,4.216562194946349,1,0,0,0,1,0,0,0,0,0,1
29.61,1,1,4,2024,7,14,6,3,1,0,29.61,3.421326752957321,1,0,0,0,1,0,0,0,0,1,0
111.672,1,1,3,2024,10,21,0,4,0,0,111.672,4.724480942972642,1,0,0,0,0,1,0,0,0,1,0
3384.45,2,1,3,2024,3,10,6,1,1,0,1692.225,8.12724211594941,0,0,1,0,0,0,1,1,0,0,0
2563.056,1,1,6,2024,12,25,2,4,0,1,2563.056,7.849345658675687,1,0,0,0,1,0,0,0,0,0,1
1745.9099999999999,3,3,4,2024,11,25,0,4,0,1,581.9699999999999,7.465603791920926,0,1,0,1,0,0,0,0,0,0,1
116.96,3,2,0,2024,10,22,1,4,0,0,38.986666666666665,4.770345583947075,1,0,0,0,0,0,1,0,1,0,0
22.16,3,2,6,2024,6,11,1,2,0,0,7.386666666666667,3.1424266527047946,0,1,0,1,0,0,0,0,0,0,1
821.2239999999999,5,2,5,2024,5,19,6,2,1,0,164.2448,6.7120128640158665,1,0,0,0,1,0,0,0,0,0,1
366.78,3,2,4,2024,9,26,3,3,0,0,122.25999999999999,5.907484933312707,0,0,1,0,0,0,1,0,0,0,1
66.288,2,1,5,2024,9,4,2,3,0,0,33.144,4.208981914660136,1,0,0,1,0,0,0,0,0,0,1
29.689999999999998,3,2,5,2025,11,6,3,4,0,1,9.896666666666667,3.4239368686316447,1,0,0,0,0,0,1,0,0,0,1
152.59,2,2,4,2025,5,28,2,2,0,0,76.295,5.0342867144275365,0,1,0,0,1,0,0,0,0,0,1
1115.25,2,2,3,2025,11,26,2,4,0,1,557.625,7.017730132190708,1,0,0,0,1,0,0,0,0,1,0
7359.918,14,3,6,2025,9,20,5,3,1,0,525.7084285714285,8.90393993220587,1,0,0,0,1,0,0,0,0,0,1
49.687999999999995,3,1,4,2025,9,7,6,3,1,0,16.562666666666665,3.9256891961919607,1,0,0,0,1,0,0,0,0,0,1
396.394,5,2,5,2025,7,5,5,3,1,0,79.2788,5.984928231865842,0,1,0,1,0,0,0,0,0,0,1
149.872,3,2,4,2025,12,11,3,4,0,1,49.95733333333334,5.016431795210064,1,0,0,0,1,0,0,0,0,0,1
11.68,1,1,4,2025,10,15,2,4,0,0,11.68,2.5400259490090797,0,1,0,0,0,0,1,0,0,0,1
372.44599999999997,3,2,6,2025,9,29,0,3,0,0,124.14866666666666,5.922773415807167,0,0,1,1,0,0,0,0,0,0,1
73.008,1,1,6,2025,9,7,6,3,1,0,73.008,4.304173195469017,0,0,1,1,0,0,0,0,0,0,1
23.992,1,1,4,2025,10,21,1,4,0,0,23.992,3.2185557736572754,1,0,0,1,0,0,0,0,0,0,1
421.42,2,1,7,2025,6,24,1,2,0,0,210.71,6.046000079755996,0,1,0,0,0,0,1,0,0,0,1
141.96,1,1,4,2025,12,22,0,4,0,1,141.96,4.962564870851173,0,0,1,0,0,1,0,0,0,0,1
12.48,1,1,4,2025,6,4,2,2,0,0,12.48,2.601207105484161,1,0,0,0,0,1,0,0,0,0,1
25.92,1,1,5,2025,8,11,0,3,0,0,25.92,3.2928695047765273,0,0,1,0,1,0,0,0,0,0,1
782.4,3,3,2,2025,3,31,0,1,0,0,260.8,6.663643421231731,1,0,0,0,1,0,0,0,0,1,0
36.024,1,1,7,2025,8,13,2,3,0,0,36.024,3.611566351011266,0,1,0,0,0,0,1,0,0,0,1
48.86,1,1,4,2025,11,16,6,4,1,1,48.86,3.9092190780954117,1,0,0,0,0,0,1,0,0,0,1
347.378,3,2,4,2025,4,20,6,2,1,0,115.79266666666666,5.853288097175152,1,0,0,1,0,0,0,0,0,0,1
1030.742,4,2,4,2025,11,3,0,4,0,1,257.6855,6.939003914786299,1,0,0,0,0,1,0,0,0,0,1
272.94,1,1,4,2025,6,26,3,2,0,0,272.94,5.6129091043066754,1,0,0,0,1,0,0,0,0,0,1
1295.78,1,1,4,2025,6,29,6,2,1,0,1295.78,7.167639547723882,0,1,0,0,0,0,1,0,0,1,0
58.48,1,1,7,2025,5,13,1,2,0,0,58.48,4.085640121591954,0,0,1,0,0,0,1,0,0,0,1
30.384,1,1,4,2025,9,4,3,3,0,0,30.384,3.4462982089072516,0,0,1,1,0,0,0,0,0,1,0
47.744,2,1,3,2025,11,21,4,4,0,1,23.872,3.8865821129461935,1,0,0,0,1,0,0,1,0,0,0
99.87,1,1,5,2025,9,9,1,3,0,0,99.87,4.613832559066744,0,1,0,0,0,0,1,0,0,0,1
699.4000000000001,2,2,4,2025,11,17,0,4,0,1,349.70000000000005,6.551651600411697,1,0,0,0,0,1,0,0,0,0,1
720.76,1,1,1,2025,6,9,0,2,0,0,720.76,6.581692673660086,0,1,0,1,0,0,0,1,0,0,0
148.02,1,1,6,2025,8,29,4,3,0,0,148.02,5.004080525125581,0,1,0,0,0,0,1,0,0,0,1
843.84,2,2,4,2025,11,19,2,4,0,1,421.92,6.739147260315941,1,0,0,0,0,1,0,0,0,0,1
59.176,2,2,4,2025,6,21,5,2,1,0,29.588,4.097273601727981,1,0,0,0,1,0,0,0,0,1,0
6.848,1,1,5,2025,3,25,1,1,0,0,6.848,2.060258722263062,1,0,0,1,0,0,0,0,0,1,0
56.136,2,2,1,2025,9,4,3,3,0,0,28.068,4.045434390852093,0,0,1,0,0,0,1,1,0,0,0
13.152,2,1,3,2025,8,25,0,3,0,0,6.576,2.649855956857484,1,0,0,0,0,1,0,0,0,1,0
410.71000000000004,2,2,6,2025,11,27,3,4,0,1,205.35500000000002,6.0203192180120855,0,1,0,0,0,0,1,0,0,0,1
14.336,1,1,3,2025,8,27,2,3,0,0,14.336,2.7302030057433435,1,0,0,0,0,1,0,0,0,1,0
93.724,2,2,5,2025,10,2,3,4,0,0,46.862,4.550967399973775,0,0,1,0,0,0,1,0,0,0,1
340.704,1,1,3,2025,12,28,6,4,1,1,340.704,5.833944865227736,0,1,0,0,0,0,1,1,0,0,0
249.79,2,2,7,2025,6,20,4,2,0,0,124.895,5.524615935555547,1,0,0,0,1,0,0,0,0,0,1
61.216,3,2,3,2025,7,29,1,3,0,0,20.405333333333335,4.130612201392642,1,0,0,0,0,1,0,0,0,1,0
9.24,1,1,6,2025,9,28,6,3,1,0,9.24,2.3263016196113617,1,0,0,0,0,0,1,0,0,0,1
177.225,1,1,5,2025,10,22,2,4,0,0,177.225,5.183046797003692,0,1,0,0,0,0,1,0,0,0,1
12.768,1,1,1,2025,3,24,0,1,0,0,12.768,2.6223470589092384,0,1,0,1,0,0,0,0,1,0,0
5.16,1,1,6,2025,11,25,1,4,0,1,5.16,1.8180767775454285,1,0,0,0,0,0,1,0,0,0,1
30.351999999999997,2,2,3,2025,4,23,2,2,0,0,15.175999999999998,3.4452780608973304,1,0,0,0,0,0,1,1,0,0,0
2.296,1,1,4,2025,8,19,1,3,0,0,2.296,1.1927096120472251,1,0,0,1,0,0,0,0,0,0,1
171.288,1,1,5,2025,10,3,4,4,0,0,171.288,5.149167495142153,0,1,0,0,0,0,1,0,0,0,1
63.339999999999996,2,2,4,2025,12,11,3,4,0,1,31.669999999999998,4.16418152181088,1,0,0,0,1,0,0,0,0,0,1
627.84,3,2,5,2025,12,1,0,4,0,1,209.28,6.443876852323314,0,1,0,0,0,0,1,0,0,0,1
10.824,1,1,4,2025,11,24,0,4,0,1,10.824,2.470131364205846,1,0,0,1,0,0,0,0,0,0,1
17.62,2,1,6,2025,2,28,4,1,0,0,8.81,2.924236271848921,1,0,0,0,1,0,0,0,0,0,1
51.989999999999995,3,1,1,2025,12,18,3,4,0,1,17.33,3.9701032165046706,1,0,0,0,0,0,1,1,0,0,0
373.94,2,1,4,2025,7,13,6,3,1,0,186.97,5.926766013169045,0,1,0,1,0,0,0,0,0,0,1
364.272,3,1,6,2025,12,20,5,4,1,1,121.42399999999999,5.900642281534209,0,1,0,0,1,0,0,0,0,0,1
3740.51,3,2,5,2025,5,1,3,2,0,0,1246.8366666666668,8.227244552241684,1,0,0,0,0,1,0,0,0,0,1
11.696,1,1,2,2025,9,2,1,3,0,0,11.696,2.541286983224108,1,0,0,0,0,0,1,0,0,1,0
2.368,1,1,4,2025,11,30,6,4,1,1,2.368,1.2143190963800803,1,0,0,1,0,0,0,0,0,0,1
212.91,2,2,2,2025,9,23,1,3,0,0,106.455,5.365555365813714,1,0,0,0,0,1,0,0,0,1,0
683.022,3,3,3,2025,6,13,4,2,0,0,227.674,6.5279900808479985,0,0,1,1,0,0,0,1,0,0,0
1378.948,3,3,4,2025,12,2,1,4,0,1,459.64933333333335,7.229801096281878,0,1,0,0,0,0,1,0,0,0,1
1096.4879999999998,3,2,4,2025,12,9,1,4,0,1,365.4959999999999,7.000779210948775,0,0,1,0,0,0,1,0,0,1,0
49.896,3,2,3,2025,5,15,3,2,0,0,16.632,3.9297843350067883,1,0,0,0,0,0,1,0,0,1,0
190.67,2,2,2,2025,11,27,3,4,0,1,95.335,5.255775143282362,0,1,0,1,0,0,0,1,0,0,0
3.76,1,1,4,2025,6,11,2,2,0,0,3.76,1.5602476682433286,0,0,1,0,0,1,0,0,0,0,1
248.396,4,2,4,2025,11,4,1,4,0,1,62.099,5.519041994624937,1,0,0,0,0,1,0,0,0,0,1
54.9,1,1,6,2025,12,9,1,4,0,1,54.9,4.023564380161053,1,0,0,1,0,0,0,0,0,0,1
55.616,1,1,5,2025,10,26,6,4,1,0,55.616,4.0362916307734835,0,0,1,1,0,0,0,0,0,0,1
177.07999999999998,3,2,4,2025,9,5,4,3,0,0,59.026666666666664,5.182232887527235,1,0,0,0,0,1,0,0,0,0,1
1322.352,1,1,4,2025,9,4,3,3,0,0,1322.352,7.1879231907070915,0,1,0,0,0,0,1,0,0,1,0
84.95,1,1,5,2025,3,31,0,1,0,0,84.95,4.453765731828859,1,0,0,0,1,0,0,0,0,0,1
419.944,1,1,4,2025,5,7,2,2,0,0,419.944,6.042499808207807,1,0,0,0,0,0,1,0,0,0,1
199.98,1,1,4,2025,3,9,6,1,1,0,199.98,5.303205400620812,0,1,0,0,0,0,1,0,0,0,1
796.036,8,3,5,2025,11,5,2,4,0,1,99.5045,6.680899847155303,1,0,0,0,1,0,0,0,0,1,0
75.792,1,1,5,2025,6,30,0,2,0,0,75.792,4.341100468061236,0,0,1,0,0,0,1,0,0,0,1
67.4,1,1,4,2025,9,22,0,3,0,0,67.4,4.225372824628505,0,0,1,0,1,0,0,0,0,0,1
190.01,3,2,5,2025,9,19,4,3,0,0,63.336666666666666,5.252325782697044,0,1,0,0,0,0,1,0,0,0,1
26.4,1,1,2,2025,11,3,0,4,0,1,26.4,3.3105430133940246,0,1,0,0,0,1,0,0,0,1,0
59.824,4,2,0,2025,10,20,0,4,0,0,14.956,4.107984447926135,1,0,0,0,0,1,0,0,1,0,0
24.048,1,1,1,2025,11,23,6,4,1,1,24.048,3.2207939840241044,1,0,0,0,1,0,0,1,0,0,0
1541.51,3,2,1,2025,10,13,0,4,0,0,513.8366666666667,7.3411662387407,1,0,0,0,0,1,0,1,0,0,0
114.414,2,1,3,2025,11,27,3,4,0,1,57.207,4.74852566387338,1,0,0,0,1,0,0,0,0,1,0
739.736,5,2,4,2025,11,21,4,4,0,1,147.9472,6.607644286511319,0,0,1,0,0,0,1,0,0,0,1
13.592,1,1,5,2025,12,3,2,4,0,1,13.592,2.6804734333319757,1,0,0,1,0,0,0,0,0,0,1
315.896,3,2,6,2025,12,17,2,4,0,1,105.29866666666668,5.758573644338893,1,0,0,0,1,0,0,0,0,0,1
97.056,2,1,3,2025,7,21,0,3,0,0,48.528,4.585538744038864,0,1,0,1,0,0,0,0,0,1,0
209.568,1,1,4,2025,11,20,3,4,0,1,209.568,5.349808641336175,1,0,0,0,0,1,0,0,0,0,1
41.4,1,1,4,2025,7,23,2,3,0,0,41.4,3.747148362237912,0,1,0,0,1,0,0,0,0,0,1
9.248,1,1,2,2025,9,23,1,3,0,0,9.248,2.327082564594433,0,1,0,1,0,0,0,1,0,0,0
8.36,1,1,3,2025,9,12,4,3,0,0,8.36,2.2364452904895007,1,0,0,0,0,0,1,1,0,0,0
13.762,1,1,6,2025,11,24,0,4,0,1,13.762,2.692056311347861,0,1,0,1,0,0,0,0,0,0,1
1577.94,1,1,7,2025,9,7,6,3,1,0,1577.94,7.364509014800296,0,0,1,1,0,0,0,0,0,0,1
629.64,1,1,6,2025,12,1,0,4,0,1,629.64,6.446735176751653,0,0,1,0,0,0,1,0,0,0,1
307.666,1,1,6,2025,10,7,1,4,0,0,307.666,5.732259786148523,1,0,0,0,0,0,1,0,0,0,1
54.9,1,1,2,2025,4,23,2,2,0,0,54.9,4.023564380161053,1,0,0,0,1,0,0,1,0,0,0
9.408,1,1,5,2025,8,29,4,3,0,0,9.408,2.3425747412102043,0,1,0,0,1,0,0,0,0,1,0
205.03,1,1,5,2025,12,5,4,4,0,1,205.03,5.328021789254367,0,1,0,0,1,0,0,0,0,0,1
174.56,2,1,7,2025,3,8,5,1,1,0,87.28,5.167980864820033,1,0,0,0,0,0,1,0,0,0,1
12.16,1,1,7,2025,12,2,1,4,0,1,12.16,2.5771819258971713,0,1,0,1,0,0,0,0,0,0,1
230.69,2,1,3,2025,11,1,5,4,1,1,115.345,5.445400271249282,1,0,0,0,1,0,0,0,0,1,0
340.22,6,3,6,2025,1,30,3,1,0,0,56.70333333333334,5.832527430546763,0,1,0,1,0,0,0,0,0,0,1
20.768,1,1,5,2025,5,13,1,2,0,0,20.768,3.080441001480945,0,1,0,0,0,1,0,0,0,0,1
33.376,1,1,7,2025,12,16,1,4,0,1,33.376,3.537358646472694,0,0,1,0,1,0,0,0,0,0,1
79.96,1,1,2,2025,7,5,5,3,1,0,79.96,4.3939552055391555,0,1,0,1,0,0,0,1,0,0,0
87.6,1,1,5,2025,5,12,0,2,0,0,87.6,4.484131857611035,1,0,0,0,1,0,0,0,0,0,1
412.996,3,2,5,2025,1,24,4,1,0,0,137.66533333333334,6.025856311942889,0,1,0,0,0,0,1,0,0,0,1
1362.056,2,2,6,2025,11,10,0,4,0,1,681.028,7.217484516692592,0,1,0,0,1,0,0,0,0,0,1
37.44,1,1,6,2025,2,23,6,1,1,0,37.44,3.6490985841020915,1,0,0,0,0,0,1,0,0,0,1
951.98,7,3,6,2025,7,21,0,3,0,0,135.99714285714285,6.859593917075118,1,0,0,0,0,1,0,0,0,0,1
79.344,2,1,6,2025,5,29,3,2,0,0,39.672,4.386317416091038,1,0,0,1,0,0,0,0,0,0,1
914.12,3,3,6,2025,2,13,3,1,0,0,304.70666666666665,6.819055204217418,1,0,0,0,0,0,1,0,0,0,1
24.55,1,1,0,2025,10,20,0,4,0,0,24.55,3.2406373166497136,0,0,1,0,1,0,0,0,1,0,0
291.136,1,1,6,2025,6,13,4,2,0,0,291.136,5.67721944726348,0,0,1,0,0,0,1,0,0,0,1
552.856,5,1,5,2025,11,18,1,4,0,1,110.5712,6.316904725162365,0,1,0,0,0,1,0,0,0,1,0
627.48,4,2,6,2025,3,2,6,1,1,0,156.87,6.443304205726046,0,1,0,0,1,0,0,0,0,0,1
17.94,1,1,4,2025,2,13,3,1,0,0,17.94,2.9412760877579323,0,1,0,0,1,0,0,0,0,0,1
74.95,1,1,4,2025,11,18,1,4,0,1,74.95,4.330075229041782,1,0,0,0,1,0,0,0,0,0,1
108.13,3,1,4,2025,12,22,0,4,0,1,36.04333333333333,4.692539832124998,1,0,0,1,0,0,0,0,0,0,1
17.472,1,1,2,2025,7,7,0,3,0,0,17.472,2.916256072052194,1,0,0,0,1,0,0,0,0,1,0
21.744,1,1,5,2025,6,24,1,2,0,0,21.744,3.1243013743486987,1,0,0,0,1,0,0,0,0,0,1
